-2976.190476	-0.4	3.4
-2973.809524	-0.32	3.36
-2971.428571	-0.4	3.4
-2969.047619	-0.4	3.4
-2966.666667	-0.4	3.4
-2964.285714	-0.4	3.4
-2961.904762	-0.4	3.36
-2959.52381	-0.48	3.36
-2957.142857	-0.4	3.36
-2954.761905	-0.4	3.4
-2952.380952	-0.4	3.4
-2950	-0.4	3.4
-2947.619048	-0.4	3.4
-2945.238095	-0.4	3.36
-2942.857143	-0.4	3.36
-2940.47619	-0.4	3.36
-2938.095238	-0.4	3.4
-2935.714286	-0.4	3.4
-2933.333333	-0.4	3.36
-2930.952381	-0.48	3.36
-2928.571429	-0.4	3.36
-2926.190476	-0.4	3.4
-2923.809524	-0.32	3.4
-2921.428571	-0.4	3.36
-2919.047619	-0.32	3.36
-2916.666667	-0.4	3.36
-2914.285714	-0.4	3.36
-2911.904762	-0.4	3.36
-2909.52381	-0.4	3.36
-2907.142857	-0.4	3.4
-2904.761905	-0.4	3.4
-2902.380952	-0.32	3.36
-2900	-0.4	3.4
-2897.619048	-0.4	3.4
-2895.238095	-0.4	3.4
-2892.857143	-0.4	3.4
-2890.47619	-0.4	3.36
-2888.095238	-0.4	3.36
-2885.714286	-0.4	3.4
-2883.333333	-0.4	3.36
-2880.952381	-0.32	3.36
-2878.571429	-0.48	3.36
-2876.190476	-0.4	3.4
-2873.809524	-0.32	3.4
-2871.428571	-0.48	3.4
-2869.047619	-0.32	3.36
-2866.666667	-0.32	3.36
-2864.285714	-0.32	3.36
-2861.904762	-0.4	3.36
-2859.52381	-0.4	3.4
-2857.142857	-0.32	3.36
-2854.761905	-0.32	3.36
-2852.380952	-0.32	3.36
-2850	-0.4	3.36
-2847.619048	-0.32	3.36
-2845.238095	-0.32	3.36
-2842.857143	-0.4	3.36
-2840.47619	-0.32	3.36
-2838.095238	-0.4	3.4
-2835.714286	-0.32	3.36
-2833.333333	-0.4	3.36
-2830.952381	-0.4	3.36
-2828.571429	-0.32	3.36
-2826.190476	-0.32	3.36
-2823.809524	-0.32	3.36
-2821.428571	-0.32	3.36
-2819.047619	-0.32	3.36
-2816.666667	-0.4	3.36
-2814.285714	-0.32	3.36
-2811.904762	-0.4	3.4
-2809.52381	-0.4	3.4
-2807.142857	-0.32	3.36
-2804.761905	-0.32	3.36
-2802.380952	-0.4	3.36
-2800	-0.32	3.4
-2797.619048	-0.32	3.36
-2795.238095	-0.32	3.36
-2792.857143	-0.32	3.36
-2790.47619	-0.4	3.36
-2788.095238	-0.4	3.36
-2785.714286	-0.32	3.4
-2783.333333	-0.32	3.36
-2780.952381	-0.32	3.36
-2778.571429	-0.32	3.4
-2776.190476	-0.32	3.36
-2773.809524	-0.32	3.36
-2771.428571	-0.32	3.36
-2769.047619	-0.24	3.4
-2766.666667	-0.32	3.36
-2764.285714	-0.32	3.36
-2761.904762	-0.32	3.4
-2759.52381	-0.4	3.36
-2757.142857	-0.32	3.36
-2754.761905	-0.32	3.36
-2752.380952	-0.32	3.4
-2750	-0.32	3.36
-2747.619048	-0.32	3.36
-2745.238095	-0.32	3.36
-2742.857143	-0.24	3.36
-2740.47619	-0.32	3.36
-2738.095238	-0.32	3.36
-2735.714286	-0.24	3.4
-2733.333333	-0.32	3.36
-2730.952381	-0.32	3.36
-2728.571429	-0.32	3.4
-2726.190476	-0.24	3.36
-2723.809524	-0.32	3.36
-2721.428571	-0.32	3.36
-2719.047619	-0.24	3.36
-2716.666667	-0.32	3.36
-2714.285714	-0.24	3.36
-2711.904762	-0.32	3.4
-2709.52381	-0.32	3.36
-2707.142857	-0.24	3.36
-2704.761905	-0.32	3.36
-2702.380952	-0.32	3.36
-2700	-0.24	3.36
-2697.619048	-0.32	3.36
-2695.238095	-0.24	3.36
-2692.857143	-0.32	3.36
-2690.47619	-0.32	3.36
-2688.095238	-0.32	3.36
-2685.714286	-0.32	3.36
-2683.333333	-0.24	3.36
-2680.952381	-0.32	3.36
-2678.571429	-0.24	3.36
-2676.190476	-0.32	3.36
-2673.809524	-0.32	3.4
-2671.428571	-0.32	3.4
-2669.047619	-0.24	3.36
-2666.666667	-0.24	3.36
-2664.285714	-0.32	3.36
-2661.904762	-0.32	3.36
-2659.52381	-0.24	3.36
-2657.142857	-0.32	3.36
-2654.761905	-0.32	3.36
-2652.380952	-0.24	3.36
-2650	-0.24	3.36
-2647.619048	-0.32	3.36
-2645.238095	-0.24	3.36
-2642.857143	-0.32	3.36
-2640.47619	-0.32	3.36
-2638.095238	-0.24	3.36
-2635.714286	-0.32	3.36
-2633.333333	-0.32	3.4
-2630.952381	-0.24	3.36
-2628.571429	-0.4	3.36
-2626.190476	-0.32	3.36
-2623.809524	-0.24	3.36
-2621.428571	-0.32	3.36
-2619.047619	-0.24	3.4
-2616.666667	-0.24	3.36
-2614.285714	-0.24	3.36
-2611.904762	-0.24	3.36
-2609.52381	-0.32	3.36
-2607.142857	-0.24	3.36
-2604.761905	-0.32	3.36
-2602.380952	-0.4	3.36
-2600	-0.24	3.36
-2597.619048	-0.4	3.36
-2595.238095	-0.24	3.36
-2592.857143	-0.32	3.36
-2590.47619	-0.24	3.4
-2588.095238	-0.32	3.36
-2585.714286	-0.24	3.36
