-5952.380952	-0.8
-5947.619048	-1.2
-5942.857143	-1.2
-5938.095238	-1.2
-5933.333333	-1.2
-5928.571429	-0.8
-5923.809524	-1.2
-5919.047619	-1.2
-5914.285714	-0.8
-5909.52381	-1.2
-5904.761905	-1.2
-5900	-1.2
-5895.238095	-1.2
-5890.47619	-1.2
-5885.714286	-1.2
-5880.952381	-0.8
-5876.190476	-0.8
-5871.428571	-1.2
-5866.666667	-1.2
-5861.904762	-1.2
-5857.142857	-1.2
-5852.380952	-1.2
-5847.619048	-1.2
-5842.857143	-1.2
-5838.095238	-1.2
-5833.333333	-1.2
-5828.571429	-1.2
-5823.809524	-1.2
-5819.047619	-1.2
-5814.285714	-1.2
-5809.52381	-0.8
-5804.761905	-1.2
-5800	-1.2
-5795.238095	-1.2
-5790.47619	-1.2
-5785.714286	-1.2
-5780.952381	-1.2
-5776.190476	-1.2
-5771.428571	-1.2
-5766.666667	-1.2
-5761.904762	-1.2
-5757.142857	-1.2
-5752.380952	-1.2
-5747.619048	-1.2
-5742.857143	-1.2
-5738.095238	-1.2
-5733.333333	-1.2
-5728.571429	-1.2
-5723.809524	-1.2
-5719.047619	-0.8
-5714.285714	-1.2
-5709.52381	-1.2
-5704.761905	-1.2
-5700	-1.2
-5695.238095	-1.2
-5690.47619	-1.2
-5685.714286	-1.2
-5680.952381	-1.2
-5676.190476	-1.2
-5671.428571	-1.2
-5666.666667	-1.2
-5661.904762	-1.2
-5657.142857	-0.8
-5652.380952	-0.8
-5647.619048	-1.2
-5642.857143	-1.2
-5638.095238	-1.2
-5633.333333	-1.2
-5628.571429	-1.2
-5623.809524	-1.2
-5619.047619	-1.2
-5614.285714	-1.2
-5609.52381	-1.2
-5604.761905	-1.2
-5600	-1.2
-5595.238095	-1.2
-5590.47619	-1.2
-5585.714286	-1.2
-5580.952381	-1.2
-5576.190476	-0.8
-5571.428571	-1.2
-5566.666667	-1.2
-5561.904762	-1.2
-5557.142857	-1.2
-5552.380952	-1.2
-5547.619048	-1.2
-5542.857143	-0.8
-5538.095238	-1.2
-5533.333333	-1.2
-5528.571429	-1.2
-5523.809524	-1.2
-5519.047619	-0.8
-5514.285714	-1.2
-5509.52381	-1.2
-5504.761905	-1.2
-5500	-1.2
-5495.238095	-1.2
-5490.47619	-1.2
-5485.714286	-1.2
-5480.952381	-1.2
-5476.190476	-1.2
-5471.428571	-1.2
-5466.666667	-1.2
-5461.904762	-1.2
-5457.142857	-1.2
-5452.380952	-1.2
-5447.619048	-1.2
-5442.857143	-1.2
-5438.095238	-1.2
-5433.333333	-1.2
-5428.571429	-1.2
-5423.809524	-1.2
-5419.047619	-1.2
-5414.285714	-1.2
-5409.52381	-1.2
-5404.761905	-1.2
-5400	-1.2
-5395.238095	-1.2
-5390.47619	-1.2
-5385.714286	-1.2
-5380.952381	-1.2
-5376.190476	-1.2
-5371.428571	-1.2
-5366.666667	-1.2
-5361.904762	-1.2
-5357.142857	-1.2
-5352.380952	-1.2
-5347.619048	-1.2
-5342.857143	-1.2
-5338.095238	-1.2
-5333.333333	-0.8
-5328.571429	-1.2
-5323.809524	-1.2
-5319.047619	-1.2
-5314.285714	-1.2
-5309.52381	-1.2
-5304.761905	-1.2
-5300	-1.2
-5295.238095	-1.2
-5290.47619	-1.2
-5285.714286	-1.2
-5280.952381	-1.2
-5276.190476	-1.2
-5271.428571	-1.2
-5266.666667	-1.2
-5261.904762	-1.2
-5257.142857	-1.2
-5252.380952	-1.2
-5247.619048	-1.2
-5242.857143	-1.2
-5238.095238	-1.2
-5233.333333	-1.2
-5228.571429	-1.2
-5223.809524	-1.2
-5219.047619	-1.2
-5214.285714	-1.2
-5209.52381	-1.2
-5204.761905	-1.2
-5200	-1.2
-5195.238095	-1.2
-5190.47619	-1.2
-5185.714286	-1.2
-5180.952381	-1.2
-5176.190476	-1.2
-5171.428571	-1.2
-5166.666667	-1.2
-5161.904762	-1.2
-5157.142857	-1.2
-5152.380952	-1.2
-5147.619048	-1.2
-5142.857143	-1.6
-5138.095238	-1.2
-5133.333333	-1.2
-5128.571429	-1.2
-5123.809524	-1.2
-5119.047619	-1.2
-5114.285714	-1.2
-5109.52381	-1.2
-5104.761905	-1.2
-5100	-1.2
-5095.238095	-1.2
-5090.47619	-1.2
-5085.714286	-1.6
-5080.952381	-1.2
-5076.190476	-1.2
-5071.428571	-1.2
-5066.666667	-1.6
-5061.904762	-1.2
-5057.142857	-1.2
-5052.380952	-1.2
-5047.619048	-1.2
-5042.857143	-1.2
-5038.095238	-1.2
-5033.333333	-1.2
-5028.571429	-1.2
-5023.809524	-1.2
-5019.047619	-1.2
-5014.285714	-1.2
-5009.52381	-1.2
-5004.761905	-1.2
-5000	-1.2
-4995.238095	-1.2
-4990.47619	-1.6
-4985.714286	-1.2
-4980.952381	-1.2
-4976.190476	-1.2
-4971.428571	-1.2
-4966.666667	-1.2
-4961.904762	-1.2
-4957.142857	-1.2
-4952.380952	-1.2
-4947.619048	-1.6
-4942.857143	-1.2
-4938.095238	-1.6
-4933.333333	-1.2
-4928.571429	-1.2
-4923.809524	-1.2
-4919.047619	-1.2
-4914.285714	-1.2
-4909.52381	-1.2
-4904.761905	-1.2
-4900	-1.2
-4895.238095	-1.2
-4890.47619	-1.2
-4885.714286	-1.2
-4880.952381	-1.2
-4876.190476	-1.2
-4871.428571	-1.2
-4866.666667	-1.6
-4861.904762	-1.2
-4857.142857	-1.2
-4852.380952	-1.6
-4847.619048	-1.2
-4842.857143	-1.6
-4838.095238	-1.6
-4833.333333	-1.6
-4828.571429	-1.2
-4823.809524	-1.2
-4819.047619	-1.2
-4814.285714	-1.2
-4809.52381	-1.6
-4804.761905	-1.6
-4800	-1.2
-4795.238095	-1.2
-4790.47619	-1.6
-4785.714286	-1.6
-4780.952381	-1.6
-4776.190476	-1.6
-4771.428571	-1.2
-4766.666667	-1.6
-4761.904762	-1.6
-4757.142857	-1.6
-4752.380952	-1.6
-4747.619048	-1.6
-4742.857143	-1.6
-4738.095238	-1.6
-4733.333333	-1.2
-4728.571429	-1.6
-4723.809524	-1.6
-4719.047619	-1.6
-4714.285714	-1.6
-4709.52381	-1.6
-4704.761905	-1.2
-4700	-1.2
-4695.238095	-1.6
-4690.47619	-1.6
-4685.714286	-1.6
-4680.952381	-1.2
-4676.190476	-1.2
-4671.428571	-1.6
-4666.666667	-1.2
-4661.904762	-1.2
-4657.142857	-1.6
-4652.380952	-1.6
-4647.619048	-1.6
-4642.857143	-1.6
-4638.095238	-1.6
-4633.333333	-1.6
-4628.571429	-1.6
-4623.809524	-1.2
-4619.047619	-1.6
-4614.285714	-1.2
-4609.52381	-1.6
-4604.761905	-1.6
-4600	-1.6
-4595.238095	-1.6
-4590.47619	-1.6
-4585.714286	-1.6
-4580.952381	-1.6
-4576.190476	-1.6
-4571.428571	-1.6
-4566.666667	-1.6
-4561.904762	-1.6
-4557.142857	-1.6
-4552.380952	-1.6
-4547.619048	-2
-4542.857143	-1.6
-4538.095238	-1.6
-4533.333333	-1.6
-4528.571429	-1.6
-4523.809524	-1.6
-4519.047619	-1.2
-4514.285714	-1.6
-4509.52381	-1.6
-4504.761905	-1.6
-4500	-1.6
-4495.238095	-1.6
-4490.47619	-1.6
-4485.714286	-1.6
-4480.952381	-1.6
-4476.190476	-1.6
-4471.428571	-2
-4466.666667	-1.6
-4461.904762	-2
-4457.142857	-1.6
-4452.380952	-1.6
-4447.619048	-2
-4442.857143	-1.6
-4438.095238	-1.6
-4433.333333	-1.6
-4428.571429	-1.6
-4423.809524	-1.6
-4419.047619	-1.6
-4414.285714	-1.6
-4409.52381	-2
-4404.761905	-2
-4400	-1.6
-4395.238095	-1.6
-4390.47619	-1.6
-4385.714286	-2
-4380.952381	-1.6
-4376.190476	-1.6
-4371.428571	-1.6
-4366.666667	-1.6
-4361.904762	-2
-4357.142857	-1.6
-4352.380952	-1.6
-4347.619048	-1.6
-4342.857143	-2
-4338.095238	-1.6
-4333.333333	-2
-4328.571429	-2
-4323.809524	-2
-4319.047619	-1.6
-4314.285714	-1.6
-4309.52381	-2
-4304.761905	-1.6
-4300	-2
-4295.238095	-2
-4290.47619	-2
-4285.714286	-2
-4280.952381	-2
-4276.190476	-2
-4271.428571	-2
-4266.666667	-1.6
-4261.904762	-2
-4257.142857	-1.6
-4252.380952	-2
-4247.619048	-1.6
-4242.857143	-1.6
-4238.095238	-2
-4233.333333	-2
-4228.571429	-2
-4223.809524	-2
-4219.047619	-2
-4214.285714	-2
-4209.52381	-2
-4204.761905	-2
-4200	-2
-4195.238095	-2
-4190.47619	-2
-4185.714286	-2
-4180.952381	-2
-4176.190476	-2
-4171.428571	-2
-4166.666667	-2
-4161.904762	-2
-4157.142857	-2
-4152.380952	-2
-4147.619048	-2
-4142.857143	-2
-4138.095238	-2
-4133.333333	-2
-4128.571429	-2
-4123.809524	-2
-4119.047619	-2
-4114.285714	-2
-4109.52381	-2.4
-4104.761905	-2
-4100	-2
-4095.238095	-2
-4090.47619	-2
-4085.714286	-2
-4080.952381	-2
-4076.190476	-2
-4071.428571	-2
-4066.666667	-2
-4061.904762	-2
-4057.142857	-2
-4052.380952	-2
-4047.619048	-2
-4042.857143	-2
-4038.095238	-2.4
-4033.333333	-2
-4028.571429	-2
-4023.809524	-2
-4019.047619	-2
-4014.285714	-2
-4009.52381	-2
-4004.761905	-2
-4000	-2
-3995.238095	-2
-3990.47619	-2
-3985.714286	-2.4
-3980.952381	-2
-3976.190476	-2
-3971.428571	-2
-3966.666667	-2
-3961.904762	-2.4
-3957.142857	-2.4
-3952.380952	-2.4
-3947.619048	-2
-3942.857143	-2.4
-3938.095238	-2
-3933.333333	-2.4
-3928.571429	-2
-3923.809524	-2.4
-3919.047619	-2.4
-3914.285714	-2.4
-3909.52381	-2.4
-3904.761905	-2.4
-3900	-2
-3895.238095	-2.4
-3890.47619	-2.4
-3885.714286	-2.4
-3880.952381	-2.4
-3876.190476	-2.4
-3871.428571	-2.4
-3866.666667	-2.4
-3861.904762	-2.4
-3857.142857	-2.4
-3852.380952	-2.4
-3847.619048	-2.4
-3842.857143	-2.4
-3838.095238	-2.4
-3833.333333	-2.4
-3828.571429	-2.4
-3823.809524	-2.4
-3819.047619	-2.4
-3814.285714	-2.4
-3809.52381	-2.4
-3804.761905	-2.4
-3800	-2.4
-3795.238095	-2.4
-3790.47619	-2.4
-3785.714286	-2.4
-3780.952381	-2.4
-3776.190476	-2.8
-3771.428571	-2.4
-3766.666667	-2.4
-3761.904762	-2.4
-3757.142857	-2.4
-3752.380952	-2.4
-3747.619048	-2.8
-3742.857143	-2.4
-3738.095238	-2.4
-3733.333333	-2.8
-3728.571429	-2.8
-3723.809524	-2.8
-3719.047619	-2.8
-3714.285714	-2.8
-3709.52381	-3.2
-3704.761905	-2.4
-3700	-2.8
-3695.238095	-2.8
-3690.47619	-2.8
-3685.714286	-2.8
-3680.952381	-2.8
-3676.190476	-2.8
-3671.428571	-2.8
-3666.666667	-2.8
-3661.904762	-2.8
-3657.142857	-2.8
-3652.380952	-2.8
-3647.619048	-2.8
-3642.857143	-2.8
-3638.095238	-2.8
-3633.333333	-3.2
-3628.571429	-2.8
-3623.809524	-2.8
-3619.047619	-2.8
-3614.285714	-2.8
-3609.52381	-2.8
-3604.761905	-2.8
-3600	-3.2
-3595.238095	-3.2
-3590.47619	-3.2
-3585.714286	-3.2
-3580.952381	-2.8
-3576.190476	-3.2
-3571.428571	-2.8
-3566.666667	-2.8
