-2976.190476	-0.8
-2973.809524	-1.2
-2971.428571	-0.8
-2969.047619	-0.8
-2966.666667	-0.8
-2964.285714	-1.2
-2961.904762	-0.8
-2959.52381	-0.8
-2957.142857	-0.8
-2954.761905	-0.8
-2952.380952	-0.8
-2950	-0.8
-2947.619048	-0.8
-2945.238095	-0.8
-2942.857143	-0.8
-2940.47619	-0.8
-2938.095238	-0.8
-2935.714286	-1.2
-2933.333333	-0.8
-2930.952381	-0.8
-2928.571429	-0.8
-2926.190476	-0.8
-2923.809524	-0.8
-2921.428571	-1.2
-2919.047619	-0.8
-2916.666667	-0.8
-2914.285714	-1.2
-2911.904762	-0.8
-2909.52381	-0.8
-2907.142857	-0.8
-2904.761905	-0.8
-2902.380952	-0.8
-2900	-0.8
-2897.619048	-0.8
-2895.238095	-0.8
-2892.857143	-0.8
-2890.47619	-0.8
-2888.095238	-0.8
-2885.714286	-0.8
-2883.333333	-0.8
-2880.952381	-1.2
-2878.571429	-0.8
-2876.190476	-0.8
-2873.809524	-0.8
-2871.428571	-0.8
-2869.047619	-0.8
-2866.666667	-1.2
-2864.285714	-1.2
-2861.904762	-0.8
-2859.52381	-0.8
-2857.142857	-1.2
-2854.761905	-0.8
-2852.380952	-0.8
-2850	-0.8
-2847.619048	-0.8
-2845.238095	-0.8
-2842.857143	-0.8
-2840.47619	-0.8
-2838.095238	-0.8
-2835.714286	-0.8
-2833.333333	-0.8
-2830.952381	-0.8
-2828.571429	-0.8
-2826.190476	-0.8
-2823.809524	-0.8
-2821.428571	-0.8
-2819.047619	-0.8
-2816.666667	-0.8
-2814.285714	-0.8
-2811.904762	-0.8
-2809.52381	-0.8
-2807.142857	-0.8
-2804.761905	-0.8
-2802.380952	-0.8
-2800	-0.8
-2797.619048	-0.8
-2795.238095	-0.8
-2792.857143	-1.2
-2790.47619	-1.2
-2788.095238	-0.8
-2785.714286	-0.8
-2783.333333	-0.8
-2780.952381	-0.8
-2778.571429	-0.8
-2776.190476	-1.2
-2773.809524	-0.8
-2771.428571	-0.8
-2769.047619	-0.8
-2766.666667	-0.8
-2764.285714	-0.8
-2761.904762	-0.8
-2759.52381	-0.8
-2757.142857	-0.8
-2754.761905	-0.8
-2752.380952	-0.8
-2750	-0.8
-2747.619048	-0.8
-2745.238095	-0.8
-2742.857143	-0.8
-2740.47619	-0.8
-2738.095238	-0.8
-2735.714286	-1.2
-2733.333333	-0.8
-2730.952381	-1.2
-2728.571429	-0.8
-2726.190476	-0.8
-2723.809524	-0.8
-2721.428571	-0.8
-2719.047619	-0.8
-2716.666667	-1.2
-2714.285714	-0.8
-2711.904762	-0.8
-2709.52381	-0.8
-2707.142857	-1.2
-2704.761905	-0.8
-2702.380952	-1.2
-2700	-0.8
-2697.619048	-0.8
-2695.238095	-0.8
-2692.857143	-0.8
-2690.47619	-1.2
-2688.095238	-0.8
-2685.714286	-0.8
-2683.333333	-1.2
-2680.952381	-0.8
-2678.571429	-1.2
-2676.190476	-0.8
-2673.809524	-0.8
-2671.428571	-1.2
-2669.047619	-1.2
-2666.666667	-0.8
-2664.285714	-0.8
-2661.904762	-0.8
-2659.52381	-0.8
-2657.142857	-0.8
-2654.761905	-0.8
-2652.380952	-0.8
-2650	-1.2
-2647.619048	-0.8
-2645.238095	-1.2
-2642.857143	-0.8
-2640.47619	-0.8
-2638.095238	-0.8
-2635.714286	-1.2
-2633.333333	-0.8
-2630.952381	-0.8
-2628.571429	-1.2
-2626.190476	-0.8
-2623.809524	-0.8
-2621.428571	-0.8
-2619.047619	-1.2
-2616.666667	-0.8
-2614.285714	-0.8
-2611.904762	-0.8
-2609.52381	-0.8
-2607.142857	-0.8
-2604.761905	-0.8
-2602.380952	-1.2
-2600	-0.8
-2597.619048	-0.8
-2595.238095	-0.8
-2592.857143	-0.8
-2590.47619	-1.2
-2588.095238	-0.8
-2585.714286	-0.8
-2583.333333	-0.8
-2580.952381	-0.8
-2578.571429	-1.2
-2576.190476	-1.2
-2573.809524	-0.8
-2571.428571	-0.8
-2569.047619	-0.8
-2566.666667	-0.8
-2564.285714	-0.8
-2561.904762	-0.8
-2559.52381	-0.8
-2557.142857	-0.8
-2554.761905	-0.8
-2552.380952	-0.8
-2550	-0.8
-2547.619048	-0.8
-2545.238095	-0.8
-2542.857143	-1.2
-2540.47619	-0.8
-2538.095238	-0.8
-2535.714286	-0.8
-2533.333333	-0.8
-2530.952381	-0.8
-2528.571429	-0.8
-2526.190476	-0.8
-2523.809524	-1.2
-2521.428571	-0.8
-2519.047619	-1.2
-2516.666667	-0.8
-2514.285714	-0.8
-2511.904762	-0.8
-2509.52381	-0.8
-2507.142857	-0.8
-2504.761905	-0.8
-2502.380952	-0.8
-2500	-0.8
-2497.619048	-0.8
-2495.238095	-0.8
-2492.857143	-0.8
-2490.47619	-0.8
-2488.095238	-0.8
-2485.714286	-0.8
-2483.333333	-0.8
-2480.952381	-0.8
-2478.571429	-0.8
-2476.190476	-1.2
-2473.809524	-1.2
-2471.428571	-1.2
-2469.047619	-0.8
-2466.666667	-1.2
-2464.285714	-0.8
-2461.904762	-1.2
-2459.52381	-0.8
-2457.142857	-0.8
