-7440.47619	-0.8
-7434.52381	-0.8
-7428.571429	-0.6
-7422.619048	-0.8
-7416.666667	-0.8
-7410.714286	-0.6
-7404.761905	-0.6
-7398.809524	-0.8
-7392.857143	-0.6
-7386.904762	-0.8
-7380.952381	-0.6
-7375	-0.8
-7369.047619	-0.8
-7363.095238	-0.8
-7357.142857	-0.6
-7351.190476	-0.8
-7345.238095	-0.8
-7339.285714	-0.6
-7333.333333	-0.6
-7327.380952	-0.8
-7321.428571	-0.8
-7315.47619	-0.6
-7309.52381	-0.8
-7303.571429	-0.6
-7297.619048	-0.6
-7291.666667	-0.6
-7285.714286	-0.8
-7279.761905	-0.6
-7273.809524	-0.6
-7267.857143	-0.8
-7261.904762	-0.6
-7255.952381	-0.6
-7250	-0.8
-7244.047619	-0.6
-7238.095238	-0.8
-7232.142857	-0.6
-7226.190476	-0.6
-7220.238095	-0.8
-7214.285714	-0.8
-7208.333333	-0.8
-7202.380952	-0.6
-7196.428571	-0.6
-7190.47619	-0.8
-7184.52381	-0.6
-7178.571429	-0.6
-7172.619048	-0.8
-7166.666667	-0.6
-7160.714286	-0.4
-7154.761905	-0.6
-7148.809524	-0.8
-7142.857143	-0.6
-7136.904762	-0.8
-7130.952381	-0.6
-7125	-0.6
-7119.047619	-0.8
-7113.095238	-0.6
-7107.142857	-0.6
-7101.190476	-0.8
-7095.238095	-0.6
-7089.285714	-0.4
-7083.333333	-0.8
-7077.380952	-0.6
-7071.428571	-0.6
-7065.47619	-0.6
-7059.52381	-0.6
-7053.571429	-0.8
-7047.619048	-0.6
-7041.666667	-0.6
-7035.714286	-0.6
-7029.761905	-0.6
-7023.809524	-0.6
-7017.857143	-0.6
-7011.904762	-0.6
-7005.952381	-0.6
-7000	-0.6
-6994.047619	-0.6
-6988.095238	-0.8
-6982.142857	-0.8
-6976.190476	-0.6
-6970.238095	-0.6
-6964.285714	-0.4
-6958.333333	-0.6
-6952.380952	-0.8
-6946.428571	-0.6
-6940.47619	-0.8
-6934.52381	-0.6
-6928.571429	-0.6
-6922.619048	-0.8
-6916.666667	-0.6
-6910.714286	-0.8
-6904.761905	-0.4
-6898.809524	-0.8
-6892.857143	-0.8
-6886.904762	-0.6
-6880.952381	-0.6
-6875	-0.6
-6869.047619	-0.6
-6863.095238	-0.6
-6857.142857	-0.6
-6851.190476	-0.6
-6845.238095	-0.6
-6839.285714	-0.8
-6833.333333	-0.6
-6827.380952	-0.6
-6821.428571	-0.6
-6815.47619	-0.8
-6809.52381	-0.6
-6803.571429	-0.6
-6797.619048	-0.6
-6791.666667	-0.8
-6785.714286	-0.8
-6779.761905	-0.6
-6773.809524	-0.6
-6767.857143	-0.6
-6761.904762	-0.6
-6755.952381	-0.8
-6750	-0.6
-6744.047619	-0.8
-6738.095238	-0.6
-6732.142857	-0.6
-6726.190476	-0.4
-6720.238095	-0.6
-6714.285714	-0.6
-6708.333333	-0.8
-6702.380952	-0.6
-6696.428571	-0.8
-6690.47619	-0.8
-6684.52381	-0.6
-6678.571429	-0.8
-6672.619048	-0.6
-6666.666667	-0.6
-6660.714286	-0.8
-6654.761905	-0.6
-6648.809524	-0.6
-6642.857143	-0.8
-6636.904762	-0.6
-6630.952381	-0.8
-6625	-0.8
-6619.047619	-0.8
-6613.095238	-0.8
-6607.142857	-0.6
-6601.190476	-0.6
-6595.238095	-0.6
-6589.285714	-1
-6583.333333	-0.8
-6577.380952	-0.6
-6571.428571	-0.8
-6565.47619	-0.8
-6559.52381	-0.6
-6553.571429	-0.6
-6547.619048	-0.6
-6541.666667	-0.8
-6535.714286	-0.6
-6529.761905	-0.6
-6523.809524	-0.6
-6517.857143	-0.6
-6511.904762	-0.6
-6505.952381	-0.8
-6500	-0.6
-6494.047619	-0.6
-6488.095238	-0.6
-6482.142857	-0.6
-6476.190476	-0.6
-6470.238095	-0.6
-6464.285714	-0.6
-6458.333333	-0.8
-6452.380952	-0.6
-6446.428571	-0.6
-6440.47619	-0.8
-6434.52381	-0.8
-6428.571429	-0.8
-6422.619048	-0.8
-6416.666667	-0.8
-6410.714286	-0.6
-6404.761905	-0.8
-6398.809524	-0.8
-6392.857143	-0.6
-6386.904762	-0.6
-6380.952381	-0.8
-6375	-0.6
-6369.047619	-0.8
-6363.095238	-0.8
-6357.142857	-0.6
-6351.190476	-0.8
-6345.238095	-0.6
-6339.285714	-0.6
-6333.333333	-0.6
-6327.380952	-0.8
-6321.428571	-0.8
-6315.47619	-0.6
-6309.52381	-0.6
-6303.571429	-0.6
-6297.619048	-0.6
-6291.666667	-0.8
-6285.714286	-0.6
-6279.761905	-0.6
-6273.809524	-0.6
-6267.857143	-0.6
-6261.904762	-0.8
-6255.952381	-0.6
-6250	-0.6
-6244.047619	-0.4
-6238.095238	-0.8
-6232.142857	-0.6
-6226.190476	-0.8
-6220.238095	-0.6
-6214.285714	-0.6
-6208.333333	-0.6
-6202.380952	-0.6
-6196.428571	-0.6
-6190.47619	-0.6
-6184.52381	-0.6
-6178.571429	-0.6
-6172.619048	-0.6
-6166.666667	-0.6
-6160.714286	-0.6
-6154.761905	-0.8
-6148.809524	-0.6
-6142.857143	-0.6
-6136.904762	-0.6
-6130.952381	-0.6
-6125	-0.6
-6119.047619	-0.6
-6113.095238	-0.6
-6107.142857	-0.6
-6101.190476	-0.6
-6095.238095	-0.6
-6089.285714	-0.6
-6083.333333	-0.6
-6077.380952	-0.6
-6071.428571	-0.6
-6065.47619	-0.6
